Country,year,ccode,Top10,Top5,Top1,Top01,Top10Can,Top5Can,Top1Can,Top01Can,Top10excap,Top10incap,Top5excap,Top5incap,Top1excap,Top1incap,Top01excap,Top01incap,Top10P,Top5P,Top1P,Top01P,Top10Pexcap,Top5Pexcap,Top1Pexcap,Top01Pexcap,Top10Pincap,Top5Pincap,Top1Pincap,Top01Pincap,Unemp,Unemployment,Taxrev,TaxICP,TaxIndICP,growth,GDPPCcur,exports,GDPdeflator,imports,GDPcons,GDPPCcons,system,execrlc,pr,rightwing,majoritarian,current_quinn,capital_quinn,epl,uc,sing3b,TopIncomeTaxRate,cellphone,computer,xlpopulation,SMC_GDP,PrivCreditGDP_MB,BDepGDP,FinDepGDP,BCred_Dep,PrivCreditGDP_MBFin,kaopen,ka_open,DFS,SM,uk_mom,frsp_mom,scan_mom,ger_mom,civ_com,rule_law,entrybarriers,bankingsuperv,securitymarkets,finreform,reform,large_reform,gini,gini_d,gini_m,SM_cap_2,SM_cap_2panel,stock_price,stocks,leftwing,Top10_5,Top10_1,Top10_01,Top5_1,Top5_01,Top1_01
"Australia",1971,1,28.24,17.59,5.92,1.25,,,,,,28.24,,17.59,,5.92,,1.25,28.24,17.59,5.92,1.25,,,,,28.24,17.59,5.92,1.25,1.6546314,1.654631,21.8,11.9,8.5,4.0081351,3488.2209,12.664417,5.1778257,12.939892,2.365e+11,18278.133,,,,0,0,56.25,50,0.30,85,,,,,13067,,20.65194,35.35757,35.35757,59.59184,20.65194,-.1173072,.4090769,,,1,0,0,0,0,10,,,,,,,30.8,,,,,6.93432,6.8618805,0,10.65,22.32,26.99,11.67,16.34,4.67
"Australia",1972,1,27.8,17.5,6.06,1.29,,,,,,27.8,,17.5,,6.06,,1.29,27.8,17.5,6.06,1.29,,,,,27.8,17.5,6.06,1.29,2.5009559,2.500956,21.4,11.5,8.2,3.9122646,3941.4826,12.830087,6.1800022,12.036079,2.457e+11,18647.288,,,,0,0,56.25,37.5,0.30,85,,,,,13304,,21.71684,37.12643,37.12643,57.54121,21.71684,-.1173072,.4090769,,,1,0,0,0,0,10,,,,,,,28.2,,,,,8.335415,9.0410208,0,10.3,21.74,26.51,11.44,16.21,4.77
"Australia",1973,1,26.74,16.73,5.67,1.17,,,,,,26.74,,16.73,,5.67,,1.17,26.74,16.73,5.67,1.17,,,,,26.74,16.73,5.67,1.17,1.7966614,1.796661,22.5,12.5,9.1,2.5983066,4760.8514,14.159862,8.9992565,11.086528,2.521e+11,18841.536,,,,0,0,56.25,37.5,0.30,85,,,,,13505,,22.68999,38.0943,38.0943,61.44515,22.68999,-.1173072,.4090769,,,1,0,0,0,0,10,0,0,2,2,,,29.1,,,,,7.793519,6.4431523,0,10.01,21.07,25.57,11.06,15.56,4.5
"Australia",1974,1,25.87,15.87,5.22,1.06,,,,,,25.87,,15.87,,5.22,,1.06,25.87,15.87,5.22,1.06,,,,,25.87,15.87,5.22,1.06,2.3482322,2.348232,24.6,14.3,10.8,4.0954744,6470.158,13.154837,16.404106,13.272691,2.624e+11,19122.964,,,,0,0,56.25,37.5,0.30,85,,,,,13723,,23.66468,36.7364,36.7364,67.61068,23.66468,-.1173072,.4090769,,,1,0,0,0,0,10,0,0,2,2,0,0,29.3,,,,,5.781894,4.4525493,0,10,20.65,24.81,10.65,14.81,4.16
"Australia",1975,1,25.54,15.65,5.13,1.1,,,,,,25.54,,15.65,,5.13,,1.1,25.54,15.65,5.13,1.1,,,,,25.54,15.65,5.13,1.1,4.5524364,4.552436,25.4,14.2,11.1,1.3374468,6989.0005,14.288728,16.470619,14.780958,2.659e+11,19141.598,2,3,1,0,0,56.25,37.5,0.30,85,,.65,0,,13893,,23.80795,35.97023,35.97023,64.84429,23.80795,-.1173072,.4090769,,,1,0,0,0,0,10,0,0,2,2,0,0,26.6,,,,,5.438358,6.4738444,1,9.890001,20.41,24.44,10.52,14.55,4.03
"Australia",1976,1,25.2,15.35,4.99,1.05,,,,,,25.2,,15.35,,4.99,,1.05,25.2,15.35,4.99,1.05,,,,,25.2,15.35,4.99,1.05,4.7265209,4.726521,25.5,14.5,11.5,2.5898516,7470.4608,13.531095,14.006819,13.422875,2.728e+11,19441.425,2,1,1,1,0,56.25,37.5,0.30,84.8,,.65,0,,14033,,23.6133,35.29271,35.29271,69.00829,23.6133,-.1173072,.4090769,,,1,0,0,0,0,10,0,0,2,2,0,0,27,,,,,6.73111,6.3444991,0,9.85,20.21,24.15,10.36,14.3,3.94
"Australia",1977,1,25.15,15.25,4.92,1.06,,,,,,25.15,,15.25,,4.92,,1.06,25.15,15.25,4.92,1.06,,,,,25.15,15.25,4.92,1.06,5.6538159,5.653816,25.4,14.6,11.5,3.6069849,7759.0088,14.030354,11.414651,14.693903,2.827e+11,19917.006,2,1,1,1,0,56.25,37.5,0.30,84.6,,.62915,0,,14192,,24.72332,34.72352,34.72352,73.47768,24.72332,-.1173072,.4090769,,,1,0,0,0,0,10,0,0,2,2,0,0,27.1,,,,,6.456029,6.7610349,0,9.9,20.23,24.09,10.33,14.19,3.86
"Australia",1978,1,25.01,15.14,4.87,1.03,,,,,,25.01,,15.14,,4.87,,1.03,25.01,15.14,4.87,1.03,,,,,25.01,15.14,4.87,1.03,6.4253532,6.425353,24.5,13.4,10.8,.89677596,8235.0058,13.636364,8.2284871,14.635124,2.852e+11,19863.282,2,1,1,1,0,56.25,50,0.30,84.4,,.615,0,,14359,,24.92564,33.5238,33.5238,75.20557,24.92564,-.1173072,.4090769,,,1,0,0,0,0,10,0,0,2,2,0,0,26.1,,,,,7.315947,7.9536429,0,9.87,20.14,23.98,10.27,14.11,3.84
"Australia",1979,1,25.17,15.2,4.83,1.02,,,,,,25.17,,15.2,,4.83,,1.02,25.17,15.2,4.83,1.02,,,,,25.17,15.2,4.83,1.02,6.2649159,6.264916,25.1,13.8,11.2,4.0534003,9274.3227,14.319592,8.6320969,15.409933,2.968e+11,20446.271,2,1,1,1,0,56.25,50,0.30,84.2,30,.6107,0,,14516,,24.96084,32.59535,32.59535,77.92982,24.96084,-.1173072,.4090769,,,1,0,0,0,0,10,0,0,2,2,0,0,26.7,,,3.895e+10,3.89e+10,9.046562,10.496704,0,9.97,20.34,24.15,10.37,14.18,3.81
"Australia",1980,1,25.39,15.31,4.79,1.02,,,,,,25.39,,15.31,,4.79,,1.02,25.39,15.31,4.79,1.02,,,,,25.39,15.31,4.79,1.02,6.1051577,6.105158,26.2,14.7,11.5,3.0513086,10187.797,16.445953,10.012519,15.96284,3.058e+11,20814.875,2,1,1,1,0,56.25,50,0.30,84,,.6,0,,14695,,25.13175,32.82898,32.82898,75.2342,25.13175,-.1173072,.4090769,,,1,0,0,0,0,10,0,0,2,2,0,0,27.8,,,5.967e+10,5.97e+10,13.70154,14.978797,0,10.08,20.6,24.37,10.52,14.29,3.77
"Australia",1981,1,25.31,15.15,4.61,.96,,,,,,25.31,,15.15,,4.61,,.96,25.31,15.15,4.61,.96,,,,,25.31,15.15,4.61,.96,5.7836302,5.78363,26.3,15,12.1,3.3582535,11828.065,14.915598,9.5216259,16.788432,3.161e+11,21175.192,2,1,1,1,0,62.5,50,0.30,84.2,46,.6,0,,14923,,24.34138,31.83813,31.83813,77.689,24.34138,-.1173072,.4090769,,,1,0,0,0,0,10,0,0,2,3,1,0,28,,,5.438e+10,5.44e+10,13.85876,12.501575,0,10.16,20.7,24.35,10.54,14.19,3.65
"Australia",1982,1,25.82,15.44,4.67,1,,,,,,25.82,,15.44,,4.67,,1,25.82,15.44,4.67,1,,,,,25.82,15.44,4.67,1,7.1626489,7.162649,26.8,14.8,12.1,3.3205686,12760.852,13.543661,11.722005,16.875741,3.266e+11,21516.525,2,1,1,1,0,62.5,50,0.30,84.4,,.6,0,,15184,,24.46554,31.31249,31.31249,78.57853,24.46554,-.1173072,.4090769,,,1,0,0,0,0,10,1,0,2,6,0,1,28.3,,,4.153e+10,4.15e+10,10.61673,10.1902,0,10.38,21.15,24.82,10.77,14.44,3.67
"Australia",1983,1,25.32,15.16,4.68,1.02,,,,,,25.32,,15.16,,4.68,,1.02,25.32,15.16,4.68,1.02,,,,,25.32,15.16,4.68,1.02,9.9613728,9.961372,26.1,13.9,11.5,-2.2306137,11512.092,13.59912,10.155275,15.671069,3.193e+11,20775.14,2,1,1,1,0,75,62.5,0.30,84.6,46.4,.6,0,,15393,,25.71332,32.51044,32.51044,79.5863,25.71332,-.1173072,.4090769,,,1,0,0,0,0,10,1,0,2,7,1,0,28.9,,,5.404e+10,5.40e+10,13.76946,16.276189,0,10.16,20.64,24.3,10.48,14.14,3.66
"Australia",1984,1,25.5,15.25,4.75,1.03,,,,,,25.5,,15.25,,4.75,,1.03,25.5,15.25,4.75,1.03,,,,,25.5,15.25,4.75,1.03,8.9868099,8.98681,27.7,15,12.4,4.6285434,12431.305,13.577545,7.8704989,15.042626,3.341e+11,21492.007,2,3,1,0,0,75,62.5,0.30,84.8,47,.6,0,,15579,,26.36215,31.96405,31.96405,85.12991,26.36215,.1448662,.470093,,,1,0,0,0,0,10,1,0,3,10,0,1,29.5,,,4.994e+10,4.99e+10,15.64489,15.243314,1,10.25,20.75,24.47,10.5,14.22,3.72
"Australia",1985,1,25.93,15.63,5.02,1.14,,,,,,25.93,,15.63,,5.02,,1.14,25.93,15.63,5.02,1.14,,,,,25.93,15.63,5.02,1.14,8.2581366,8.258137,27.7,15.1,12.5,5.2496305,11436.448,15.257909,4.6217724,17.343912,3.516e+11,22313.065,2,3,1,0,0,75,75,0.30,85,47,.6,0,,15788,,30.53937,33.53291,33.53291,96.48951,30.53937,1.635244,.8169516,,,1,0,0,0,0,10,2,0,3,13,0,1,30.2,,,5.940e+10,5.94e+10,19.5617,21.072763,1,10.3,20.91,24.79,10.61,14.49,3.88
"Australia",1986,1,26.61,16.17,5.39,1.29,,,,,,26.61,,16.17,,5.39,,1.29,26.61,16.17,5.39,1.29,,,,,26.61,16.17,5.39,1.29,8.0805682,8.080568,28.4,15.8,13.3,4.0891446,11363.977,15.009184,6.4115315,18.11754,3.660e+11,22847.918,2,3,1,0,0,75,75,0.30,84.3,58.2,.5708,0,,16018,,35.75047,35.24606,35.24606,106.387,35.75047,1.897418,.8779678,,,1,0,0,0,0,10,2,0,3,12,0,0,30.9,,,1.193e+11,1.19e+11,26.38676,30.926649,1,10.44,21.22,25.32,10.78,14.88,4.1
"Australia",1987,1,28.66,17.94,6.67,1.89,,,,,,28.66,,17.94,,6.67,,1.89,28.66,17.94,6.67,1.89,,,,,28.66,17.94,6.67,1.89,8.1063891,8.106389,28.5,15.8,12.8,2.5850412,11627.795,15.488404,7.0522784,17.123882,3.754e+11,23084.747,2,3,1,0,0,81.25,75,0.30,83.6,41.2,.49,.2719503,,16264,,37.61757,35.36903,35.36903,106.3301,37.61757,2.159591,.9389839,,,1,0,0,0,0,10,2,0,3,14,1,0,32.5,,,1.544e+11,1.54e+11,36.75785,27.687156,1,10.72,21.99,26.77,11.27,16.05,4.78
"Australia",1988,1,30.28,19.84,8.41,2.99,,,,,,30.28,,19.84,,8.41,,2.99,30.28,19.84,8.41,2.99,,,,,30.28,19.84,8.41,2.99,7.225805,7.225805,28.1,15.8,12.8,5.7966525,14262.303,15.978227,7.1809379,16.674381,3.972e+11,24026.532,2,3,1,0,0,81.25,75,0.30,82.9,41.3,.49,1.913702,102.8807,16538,,39.78524,36.41444,36.41444,111.9194,39.78524,2.421764,1,,,1,0,0,0,0,10,2,1,3,15,1,0,34.9,,,1.376e+11,1.38e+11,31.94773,31.221396,1,10.44,21.87,27.29,11.43,16.85,5.42
"Australia",1989,1,27.64,17.46,6.43,1.79,,,,,,27.64,,17.46,,6.43,,1.79,27.64,17.46,6.43,1.79,,,,,27.64,17.46,6.43,1.79,6.1749772,6.174977,28,15.9,12.3,3.8959939,17810.615,15.13792,9.2349821,17.017551,4.127e+11,24543.651,2,3,1,0,0,81.25,75,0.30,82.2,,.48,5.619371,130.7812,16833,49.79739,47.70342,40.8982,40.8982,120.4573,47.70342,2.421764,1,,,1,0,0,0,0,10,2,1,3,15,0,0,33.6,,,1.404e+11,1.40e+11,34.29691,34.635764,1,10.18,21.21,25.85,11.03,15.67,4.64
"Australia",1990,1,27.66,17.37,6.34,1.79,,,,,,27.66,,17.37,,6.34,,1.79,27.66,17.37,6.34,1.79,,,,,27.66,17.37,6.34,1.79,6.9259741,6.925974,28.1,16,12.1,3.529129,18221.105,15.138354,6.1214705,17.126608,4.273e+11,25036.537,2,3,1,0,0,87.5,75,0.30,81.5,47.8,.47,10.82488,149.6049,17085,39.27704,56.18095,46.75815,46.75815,119.8636,56.18095,2.421764,1,,,1,0,0,0,0,10,2,1,3,15,0,0,33.8,,,1.079e+11,1.08e+11,31.69001,26.867784,1,10.29,21.32,25.87,11.03,15.58,4.55
"Australia",1991,1,28.22,17.7,6.41,1.81,,,,,,28.22,,17.7,,6.41,,1.81,28.22,17.7,6.41,1.81,,,,,28.22,17.7,6.41,1.81,9.5792045,9.579205,26.6,14.9,11.1,-.42595326,18840.64,16.045071,3.1187038,16.242227,4.254e+11,24614.159,2,3,1,0,0,87.5,75,0.30,81.1,47.2,.47,16.85514,160.3169,17284,39.6904,59.32821,49.1851,49.1851,121.3867,59.32821,2.421764,1,,,1,0,0,0,0,10,2,1,3,15,0,0,34.2,,,1.448e+11,1.45e+11,32.94814,34.668514,1,10.52,21.81,26.41,11.29,15.89,4.6
"Australia",1992,1,28.52,17.95,6.55,1.87,,,,,,28.52,,17.95,,6.55,,1.87,28.52,17.95,6.55,1.87,,,,,28.52,17.95,6.55,1.87,10.728748,10.72875,26.1,14.5,10.7,.40405475,18594.649,16.66907,1.5431927,16.466236,4.272e+11,24415.553,2,3,1,0,0,87.5,75,0.30,80.8,47.2,.47,28.35788,183.6311,17489,44.65226,59.14747,49.35866,49.35866,118.3813,59.14747,2.421764,1,,,1,0,0,0,0,10,2,3,3,17,1,0,34.8,,,1.352e+11,1.35e+11,34.10815,32.537683,1,10.57,21.97,26.65,11.4,16.08,4.68
"Australia",1993,1,29.4,18.66,6.96,2.08,,,,,,29.4,,18.66,,6.96,,2.08,29.4,18.66,6.96,2.08,,,,,29.4,18.66,6.96,2.08,10.873781,10.87378,26.6,14.4,11,4.0156113,17661.659,17.545527,.92905565,17.921586,4.443e+11,25148.74,2,3,1,0,0,87.5,75,0.30,80.4,45.5,.47,39.09038,207.6443,17657,54.18657,59.95619,50.27649,50.27649,120.0935,59.95619,2.421764,1,,,1,0,0,0,0,10,2,3,3,17,0,0,35,,,2.045e+11,2.04e+11,38.68587,45.631272,1,10.74,22.44,27.32,11.7,16.58,4.88
"Australia",1994,1,29.42,18.87,7.13,2.56,,,,,,29.42,,18.87,,7.13,,2.56,29.42,18.87,7.13,2.56,,,,,29.42,18.87,7.13,2.56,9.7186727,9.718673,27.4,14.9,11,4.0447281,18083.138,17.968353,1.0116448,18.500798,4.623e+11,25890.43,2,3,1,0,0,87.5,75,0.30,80,48.4,.47,68.42628,240.454,17838,65.11177,61.5798,51.09597,51.09597,120.9126,61.5798,2.421764,1,,,1,0,0,0,0,10,2,3,3,20,0,1,35.3,,,2.189e+11,2.19e+11,43.20663,40.154092,1,10.55,22.29,26.86,11.74,16.31,4.57
"Australia",1995,1,29.13,18.76,7.23,2.14,,,,,,29.13,,18.76,,7.23,,2.14,29.13,18.76,7.23,2.14,,,,,29.13,18.76,7.23,2.14,8.4692634,8.469263,28.2,15.6,11.5,3.8811997,20364.25,17.877628,2.23251,19.845739,4.802e+11,26572.343,2,3,1,0,0,87.5,75,0.30,80.5,,.47,124.0593,275.5049,18072,65.76419,64.95367,53.19541,53.19541,123.2543,64.95367,2.421764,1,,,1,0,0,0,0,10,2,3,3,20,0,0,35.9,.309,.467,2.452e+11,2.45e+11,43.03954,46.248478,1,10.37,21.9,26.99,11.53,16.62,5.09
"Australia",1996,1,29.16,18.77,7.24,2.07,,,,,,29.16,,18.77,,7.24,,2.07,29.16,18.77,7.24,2.07,,,,,29.16,18.77,7.24,2.07,8.5062218,8.506222,28.8,16.2,11.9,3.9472856,21921.78,18.886965,2.6862735,19.324346,4.992e+11,27260.71,2,3,1,0,0,87.5,75,0.40,81,48.7,.47,217.9137,289.4594,18311,70.25764,66.87125,54.73538,54.73538,121.183,66.87125,2.159591,.9389839,,,1,0,0,0,0,10,2,3,3,20,0,0,36.5,,,3.125e+11,3.12e+11,47.6081,50.900617,1,10.39,21.92,27.09,11.53,16.7,5.17
"Australia",1997,1,30.41,19.73,7.81,2.32,,,,,,30.41,,19.73,,7.81,,2.32,30.41,19.73,7.81,2.32,,,,,30.41,19.73,7.81,2.32,8.3622276,8.362227,28.6,16.2,12,3.943476,23526.287,19.127792,1.2246707,18.817007,5.189e+11,28020.497,2,1,1,1,0,87.5,75,0.40,81.5,48.5,.47,246.3864,328.2999,18524,70.83465,69.52242,56.39817,56.39817,125.2119,69.52242,1.897418,.8779678,,,1,0,0,0,0,10,3,3,3,21,1,0,37,,,2.958e+11,2.96e+11,53.79641,54.929252,0,10.68,22.6,28.09,11.92,17.41,5.49
"Australia",1998,1,30.11,19.63,7.84,2.37,,,,,,30.11,,19.63,,7.84,,2.37,30.11,19.63,7.84,2.37,,,,,30.11,19.63,7.84,2.37,7.675584,7.675584,29.4,17.3,13.1,4.4308652,21341.73,19.592509,1.2737072,20.376577,5.418e+11,28958.652,2,1,1,1,0,87.5,75,0.40,82,48.5,.47,262.5734,368.393,18751,73.22247,73.2218,57.72313,57.72313,128.3841,73.2218,1.635244,.8169516,,,1,0,0,0,0,10,3,3,3,21,0,0,37.6,,,3.289e+11,3.29e+11,56.30447,59.062854,0,10.48,22.27,27.74,11.79,17.26,5.47
"Australia",1999,1,31.48,20.95,8.84,3.04,,,,,,31.48,,20.95,,8.84,,3.04,31.48,20.95,8.84,3.04,,,,,31.48,20.95,8.84,3.04,6.8723275,6.872327,29.8,17.9,13.2,5.0042562,20537.472,18.358309,.33787427,20.646004,5.690e+11,30062.383,2,1,1,1,0,87.5,75,0.40,82.5,48.5,.47,333.4952,422.4801,18965.8,93.79231,77.41105,60.20786,60.20786,128.7448,77.41105,1.373071,.7559355,,,1,0,0,0,0,10,3,3,3,21,0,0,38.1,,,4.278e+11,4.28e+11,62.53968,66.181719,0,10.53,22.64,28.44,12.11,17.91,5.8
"Australia",2000,1,31.28,20.98,9.03,3.06,,,,,,31.28,,20.98,,9.03,,3.06,31.28,20.98,9.03,3.06,,,,,31.28,20.98,9.03,3.06,6.2826216,6.282621,30.4,17.7,11.5,3.8720151,21666.952,19.43449,2.5596864,21.466621,5.910e+11,30856.31,2,1,1,1,0,,,0.40,83,48.5,.47,446.9967,469.8634,19179.5,97.1416,80.78117,60.59194,60.59194,137.9986,80.78117,1.110897,.6949194,,,1,0,0,0,0,10,3,3,3,21,0,0,38.3,.317,.476,3.728e+11,3.73e+11,69.15005,67.309065,0,10.3,22.25,28.22,11.95,17.92,5.97
"Australia",2001,1,30.61,20.33,8.31,2.51,,,,,,30.61,,20.33,,8.31,,2.51,30.61,20.33,8.31,2.51,,,,,30.61,20.33,8.31,2.51,6.742319,6.742319,28.9,16.3,11.9,1.9286686,19496.639,22.145404,4.7134864,21.969161,6.024e+11,31030.194,2,1,1,1,0,,,0.40,,,.47,571.8672,515.1957,19410.1,91.79789,83.03755,61.87535,61.87535,130.7581,83.03755,1.110897,.6949194,,,1,0,0,0,0,10,3,3,3,21,0,0,37.8,,,3.751e+11,3.75e+11,71.17587,71.84574,0,10.28,22.3,28.1,12.02,17.82,5.8
"Australia",2002,1,31.34,20.9,8.79,2.68,,,,,,31.34,,20.9,,8.79,,2.68,31.34,20.9,8.79,2.68,,,,,31.34,20.9,8.79,2.68,6.3676018,6.367602,29.8,16.7,11.8,3.8630956,20062.221,20.67215,2.8629307,20.648925,6.257e+11,31837.937,2,1,1,1,0,,,0.40,,48.5,.47,640.9767,564.67,19657.5,94.54476,84.72775,63.39753,63.39753,136.4569,84.72775,1.110897,.6949194,,,1,0,0,0,0,10,3,3,3,21,0,0,30.9,,,3.801e+11,3.80e+11,69.56403,63.129277,0,10.44,22.55,28.66,12.11,18.22,6.11
"Australia",2003,1,32.04,21.49,9.18,2.89,,,,,,32.04,,21.49,,9.18,,2.89,32.04,21.49,9.18,2.89,,,,,32.04,21.49,9.18,2.89,5.9286964,5.928696,29.9,16.9,11.9,3.0792489,23445.187,18.918038,3.1161705,21.041033,6.449e+11,32415.818,2,1,1,1,0,,,0.40,,51.4,.47,,,,108.3863,90.23889,65.48265,65.48265,139.0252,90.23889,1.110897,.6949194,,,1,0,0,0,0,10,3,3,3,21,0,0,,,,5.855e+11,5.86e+11,66.18256,69.274048,0,10.55,22.86,29.15,12.31,18.6,6.29
"Australia",2004,1,30.08,20.32,8.89,2.93,,,,,,30.08,,20.32,,8.89,,2.93,30.08,20.32,8.89,2.93,,,,,30.08,20.32,8.89,2.93,5.3947017,5.394702,30.3,17.6,12.2,4.1565849,30449.62,17.008386,3.2832012,19.708789,6.717e+11,33374.034,2,1,1,1,0,,,,,,.47,,,,122.2281,94.96426,68.4142,68.4142,138.6083,94.96426,1.110897,.6949194,,,1,0,0,0,0,10,3,3,3,21,0,0,29.4,.315,.465,7.764e+11,7.76e+11,76.48217,85.035899,0,9.76,21.19,27.15,11.43,17.39,5.96
"Australia",2005,1,30.54,20.72,9.12,3.05,,,,,,30.54,,20.72,,9.12,,3.05,30.54,20.72,9.12,3.05,,,,,30.54,20.72,9.12,3.05,5.0324854,5.032485,29.9,17.6,11.9,3.2164673,33995.852,18.067526,3.7099059,20.782757,6.933e+11,33995.852,2,1,1,1,0,,,,,,.47,,,,117.8257,98.66937,69.85947,69.85947,143.7279,98.66937,1.110897,.6949194,,,1,0,0,0,0,10,3,3,3,21,0,0,,,,8.040e+11,8.04e+11,92.94584,100,0,9.820002,21.42,27.49,11.6,17.67,6.07
"Australia",2006,1,31.81,21.91,10.06,3.65,,,,,,31.81,,21.91,,10.06,,3.65,31.81,21.91,10.06,3.65,,,,,31.81,21.91,10.06,3.65,4.7822786,4.782279,29.5,17.4,11,2.9906676,36100.559,19.596119,5.0646027,21.403291,7.141e+11,34499.831,2,1,1,1,0,,,,,,.47,,,,128.1163,104.682,73.27318,73.27318,142.0929,104.682,1.110897,.6949194,,,1,0,0,0,0,10,,,,,,,,,,1.096e+12,1.10e+12,110.3672,119.03052,0,9.9,21.75,28.16,11.85,18.26,6.41
"Australia",2007,1,31.51,21.61,9.84,3.58,,,,,,31.51,,21.61,,9.84,,3.58,31.51,21.61,9.84,3.58,,,,,31.51,21.61,9.84,3.58,4.3769734,4.376974,29.6,17.7,10.9,3.7601441,40976.452,19.886976,4.9768529,21.496778,7.409e+11,35574.155,2,1,1,1,0,,,,,,.45,,,,143.849,109.297,81.94897,81.94897,126.5194,115.5483,1.110897,.6949194,,,1,0,0,0,0,10,,,,,,,,,,1.298e+12,1.30e+12,133.8672,133.09401,0,9.9,21.67,27.93,11.77,18.03,6.26
"Australia",2008,1,29.34,19.85,8.59,2.91,,,,,,29.34,,19.85,,8.59,,2.91,29.34,19.85,8.59,2.91,,,,,29.34,19.85,8.59,2.91,4.2341639,4.234164,27,16,10.1,3.702293,49650.418,19.750734,4.5374138,22.350313,7.684e+11,36159.265,2,3,1,0,0,,,,,,.45,,,,103.8552,116.2028,92.4595,92.4595,124.9174,127.897,1.110897,.6949194,,,1,0,0,0,0,10,,,,,,,,.336,.468,6.839e+11,6.84e+11,107.6647,78.143763,1,9.49,20.75,26.43,11.26,16.94,5.68
"Australia",2009,1,30.56,20.69,8.88,2.93,,,,,,30.56,,20.69,,8.88,,2.93,30.56,20.69,8.88,2.93,,,,,30.56,20.69,8.88,2.93,5.5606543,5.560654,25.8,14.4,9.6,1.7318179,42702.198,22.531346,4.9418075,22.429364,7.817e+11,36035.072,2,3,1,0,0,,,,,,.45,,,,98.11523,124.4235,96.32973,96.32973,133.4812,134.6924,1.110897,.6949194,,,1,0,0,0,0,10,,,,,,,,,,1.262e+12,1.26e+12,87.97445,102.25049,1,9.869999,21.68,27.63,11.81,17.76,5.95
"Canada",1971,2,37.83,24.08,8.87,2,,,,,37.83,,24.08,,8.87,,2,,37.83,24.08,8.87,2,37.83,24.08,8.87,2,,,,,,2.291682,29.8,13.2,9.9,4.1176576,4579.2725,21.100991,4.8318545,19.437813,4.174e+11,19282.352,,,,0,1,100,87.5,0.27,36.6,,,,,22026,,33.4054,43.71878,43.71878,78.72416,33.4054,2.421764,1,,,1,0,0,0,0,10,,,,,,,32.2,,,,,8.262547,9.5175352,0,13.75,28.96,35.83,15.21,22.08,6.87
"Canada",1972,2,37.55,23.84,8.75,2.02,,,,,37.55,37.81,23.84,24.11,8.75,8.92,2.02,2.08,37.55,23.84,8.75,2.02,37.55,23.84,8.75,2.02,37.81,24.11,8.92,2.08,,3.251091,30.3,13.9,10.3,5.4458556,5133.7878,21.32212,5.9001253,20.384559,4.401e+11,20010.637,,,,0,1,100,87.5,0.27,37.2,,,,,22285,,35.6031,43.7324,43.7324,83.88076,35.6031,2.421764,1,,,1,0,0,0,0,10,,,,,,,,,,,,9.603006,11.194076,0,13.71,28.8,35.53,15.09,21.82,6.73
"Canada",1973,2,37.02,23.65,8.8,2.06,,,,,37.02,37.27,23.65,23.92,8.8,8.98,2.06,2.14,37.02,23.65,8.8,2.06,37.02,23.65,8.8,2.06,37.27,23.92,8.98,2.14,,4.210501,29.8,13.6,9.8,6.9642029,5861.6616,22.806104,9.6867156,21.37159,4.708e+11,21044.656,,,,0,1,100,75,0.27,37.8,,,,,22560,,37.34376,44.19167,44.19167,85.06399,37.34376,2.421764,1,1,1,1,0,0,0,0,10,0,0,3,13,,,31.6,,,,,10.24179,11.971541,0,13.37,28.22,34.96,14.85,21.59,6.74
"Canada",1974,2,37.38,23.82,8.81,2.09,,,,,37.38,37.61,23.82,24.07,8.81,8.97,2.09,2.14,37.38,23.82,8.81,2.09,37.38,23.82,8.81,2.09,37.61,24.07,8.97,2.14,,5.169911,32.2,15,10.6,3.6909876,7032.7495,24.118028,15.198097,23.926066,4.881e+11,21433.661,,,,0,1,100,75,0.27,38.4,,,,,22865,,38.33775,44.5959,44.5959,86.81667,41.07705,2.421764,1,1,1,1,0,0,0,0,10,0,0,3,14,1,0,31,,,,,8.726674,10.003892,0,13.56,28.57,35.29,15.01,21.73,6.72
"Canada",1975,2,37.28,23.71,8.74,2.11,,,,,37.28,37.48,23.71,23.96,8.74,8.91,2.11,2.18,37.28,23.71,8.74,2.11,37.28,23.71,8.74,2.11,37.48,23.96,8.91,2.18,,6.129321,31.4,14.8,10.3,1.8229731,7478.5359,22.072061,10.695154,23.743439,4.970e+11,21415.424,2,3,0,0,1,100,75,0.27,39,,.47,0,,23209,,40.4016,46.37765,46.37765,87.39574,45.7368,2.421764,1,1,1,1,0,0,0,0,10,0,0,3,14,0,0,31.6,,,5.070e+10,5.07e+10,8.469081,9.842101,1,13.57,28.54,35.17,14.97,21.6,6.63
"Canada",1976,2,36.74,22.99,8.08,1.88,,,,,36.74,36.9,22.99,23.23,8.08,8.29,1.88,1.98,36.74,22.99,8.08,1.88,36.74,22.99,8.08,1.88,36.9,23.23,8.29,1.98,7.0887307,7.088731,30.9,14.3,10.5,5.1993024,8770.347,21.789929,9.4969074,22.442766,5.229e+11,22232.872,2,3,0,0,1,100,75,0.27,38.9,,.47,0,,23518,,41.69267,47.40802,47.40802,88.43162,46.65678,2.421764,1,1,1,1,0,0,0,0,10,0,0,3,14,0,0,,.304,.385,5.640e+10,5.64e+10,8.669381,10.186921,1,13.75,28.66,34.86,14.91,21.11,6.2
